exp_title;exp_author;exp_version;exp_id;exp_session_id;move_number;tree;page_name;show_time;hide_time;duration;page_status_before_visit;page_status_after_visit;leave_in_direction;previous_page;target_page;section_allows_forward;section_allows_backward;section_allows_jumpfrom;section_allows_jumpto
MC Accountability;jrollwage;0.11;test1234;sid-a7ff0df84d944ab6ac092b8a1285a53c;1;ExpSection.landingpage;landingpage;1641829977.6574266;1641829979.016672;1.3592453002929688;open;open;forward;;InformedConsentPage;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-a7ff0df84d944ab6ac092b8a1285a53c;2;ExpSection.InformedConsentPage;InformedConsentPage;1641829979.016672;1641829980.365404;1.3487319946289062;open;open;forward;landingpage;exp_screening;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-a7ff0df84d944ab6ac092b8a1285a53c;3;ExpSection.exp_screening;exp_screening;1641829980.365404;1641829982.832154;2.466750144958496;open;open;forward;InformedConsentPage;initial;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-a7ff0df84d944ab6ac092b8a1285a53c;4;ExpSection.InstructionSection.initial;initial;1641829983.0523546;1641829992.1491363;9.096781730651855;open;open;forward;exp_screening;instruction1;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-a7ff0df84d944ab6ac092b8a1285a53c;5;ExpSection.InstructionSection.instruction1;instruction1;1641829992.1491363;1641829993.246135;1.096998691558838;open;open;forward;initial;mani_check_pre;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-a7ff0df84d944ab6ac092b8a1285a53c;6;ExpSection.InstructionSection.mani_check_pre;mani_check_pre;1641829993.247136;1641829994.9306679;1.6835317611694336;open;open;forward;instruction1;final_stress;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-a7ff0df84d944ab6ac092b8a1285a53c;7;ExpSection.InstructionSection.final_stress;final_stress;1641829994.9316683;1641830005.2926114;10.360943078994751;open;open;forward;mani_check_pre;task_page_1;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-a7ff0df84d944ab6ac092b8a1285a53c;8;ExpSection.TaskSection.task_page_1;task_page_1;1641830005.294613;1641830008.103168;2.8085551261901855;open;open;forward;final_stress;task_page_2;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-a7ff0df84d944ab6ac092b8a1285a53c;9;ExpSection.TaskSection.task_page_2;task_page_2;1641830008.1051702;1641830010.988802;2.883631706237793;open;open;forward;task_page_1;task_page_3;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-a7ff0df84d944ab6ac092b8a1285a53c;10;ExpSection.TaskSection.task_page_3;task_page_3;1641830010.9918044;1641830012.9635978;1.9717934131622314;open;open;forward;task_page_2;task_page_4;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-a7ff0df84d944ab6ac092b8a1285a53c;11;ExpSection.TaskSection.task_page_4;task_page_4;1641830012.9655998;1641830017.6548629;4.689263105392456;open;open;forward;task_page_3;task_page_5;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-a7ff0df84d944ab6ac092b8a1285a53c;12;ExpSection.TaskSection.task_page_5;task_page_5;1641830017.6568644;1641830019.1001778;1.4433133602142334;open;open;forward;task_page_4;task_page_6;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-a7ff0df84d944ab6ac092b8a1285a53c;13;ExpSection.TaskSection.task_page_6;task_page_6;1641830019.1031802;1641830020.6746688;1.571488618850708;open;open;forward;task_page_5;task_page_7;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-a7ff0df84d944ab6ac092b8a1285a53c;14;ExpSection.TaskSection.task_page_7;task_page_7;1641830020.6776717;1641830023.0423262;2.364654541015625;open;open;forward;task_page_6;task_page_8;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-a7ff0df84d944ab6ac092b8a1285a53c;15;ExpSection.TaskSection.task_page_8;task_page_8;1641830023.044328;1641830025.364439;2.320111036300659;open;open;forward;task_page_7;task_page_9;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-a7ff0df84d944ab6ac092b8a1285a53c;16;ExpSection.TaskSection.task_page_9;task_page_9;1641830025.3674421;1641830028.7239964;3.3565542697906494;open;open;forward;task_page_8;task_page_10;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-a7ff0df84d944ab6ac092b8a1285a53c;17;ExpSection.TaskSection.task_page_10;task_page_10;1641830028.7269986;1641830032.821727;4.094728469848633;open;open;forward;task_page_9;task_page_11;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-a7ff0df84d944ab6ac092b8a1285a53c;18;ExpSection.TaskSection.task_page_11;task_page_11;1641830032.8247294;1641830037.7331886;4.908459186553955;open;open;forward;task_page_10;task_page_12;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-a7ff0df84d944ab6ac092b8a1285a53c;19;ExpSection.TaskSection.task_page_12;task_page_12;1641830037.7361915;1641830039.9607246;2.2245330810546875;open;open;forward;task_page_11;task_page_13;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-a7ff0df84d944ab6ac092b8a1285a53c;20;ExpSection.TaskSection.task_page_13;task_page_13;1641830039.964724;1641830041.7103117;1.7455875873565674;open;open;forward;task_page_12;task_page_14;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-a7ff0df84d944ab6ac092b8a1285a53c;21;ExpSection.TaskSection.task_page_14;task_page_14;1641830041.714315;1641830044.5649092;2.8505942821502686;open;open;forward;task_page_13;task_page_15;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-a7ff0df84d944ab6ac092b8a1285a53c;22;ExpSection.TaskSection.task_page_15;task_page_15;1641830044.568913;1641830046.3265111;1.7575981616973877;open;open;forward;task_page_14;epistemic_motivation;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-a7ff0df84d944ab6ac092b8a1285a53c;23;ExpSection.FQSection.epistemic_motivation;epistemic_motivation;1641830046.3305151;1641830052.2133725;5.882857322692871;open;open;forward;task_page_15;MC_accountability;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-a7ff0df84d944ab6ac092b8a1285a53c;24;ExpSection.FQSection.MC_accountability;MC_accountability;1641830052.2173762;1641830056.7334852;4.516108989715576;open;open;forward;epistemic_motivation;systematic_information_processing;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-a7ff0df84d944ab6ac092b8a1285a53c;25;ExpSection.FQSection.systematic_information_processing;systematic_information_processing;1641830056.737489;1641830059.240271;2.502782106399536;open;open;forward;MC_accountability;mani_check_post;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-a7ff0df84d944ab6ac092b8a1285a53c;26;ExpSection.FQSection.mani_check_post;mani_check_post;1641830059.2452757;1641830060.698102;1.4528262615203857;open;open;forward;systematic_information_processing;suspicion_check;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-a7ff0df84d944ab6ac092b8a1285a53c;27;ExpSection.FQSection.suspicion_check;suspicion_check;1641830060.7031066;1641830064.0481467;3.3450400829315186;open;open;forward;mani_check_post;finalquestionnaire_5;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-a7ff0df84d944ab6ac092b8a1285a53c;28;ExpSection.FQSection.finalquestionnaire_5;finalquestionnaire_5;1641830064.0531511;1641830067.7224894;3.6693382263183594;open;open;forward;suspicion_check;exp_reg_selection;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-a7ff0df84d944ab6ac092b8a1285a53c;29;ExpSection.SelRegSection.exp_reg_selection;exp_reg_selection;1641830067.7274942;1641830070.5626154;2.8351211547851562;open;open;forward;finalquestionnaire_5;exp_registration;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-a7ff0df84d944ab6ac092b8a1285a53c;30;ExpSection.SelRegSection.exp_registration;exp_registration;1641830070.5686204;1641830071.6916428;1.1230223178863525;open;open;jump;exp_reg_selection;_abort_27226d0d643d4d7ab199d663777c4697;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-0fe33018152240cea6cd7e67fc92b35c;1;ExpSection.landingpage;landingpage;1641830541.4775953;1641830542.7655652;1.2879698276519775;open;open;forward;;InformedConsentPage;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-0fe33018152240cea6cd7e67fc92b35c;2;ExpSection.InformedConsentPage;InformedConsentPage;1641830542.7655652;1641830544.2226443;1.4570791721343994;open;open;forward;landingpage;exp_screening;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-0fe33018152240cea6cd7e67fc92b35c;3;ExpSection.exp_screening;exp_screening;1641830544.2226443;1641830546.6095612;2.3869168758392334;open;open;forward;InformedConsentPage;initial;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-0fe33018152240cea6cd7e67fc92b35c;4;ExpSection.InstructionSection.initial;initial;1641830546.8257582;1641830556.517586;9.691827774047852;open;open;forward;exp_screening;instruction1;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-0fe33018152240cea6cd7e67fc92b35c;5;ExpSection.InstructionSection.instruction1;instruction1;1641830556.5185869;1641830557.8217728;1.3031859397888184;open;open;forward;initial;mani_check_pre;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-0fe33018152240cea6cd7e67fc92b35c;6;ExpSection.InstructionSection.mani_check_pre;mani_check_pre;1641830557.8227737;1641830559.9186816;2.0959079265594482;open;open;forward;instruction1;final_stress;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-0fe33018152240cea6cd7e67fc92b35c;7;ExpSection.InstructionSection.final_stress;final_stress;1641830559.9196818;1641830569.7206092;9.80092740058899;open;open;forward;mani_check_pre;task_page_1;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-0fe33018152240cea6cd7e67fc92b35c;8;ExpSection.TaskSection.task_page_1;task_page_1;1641830569.7226107;1641830572.3365166;2.613905906677246;open;open;forward;final_stress;task_page_2;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-0fe33018152240cea6cd7e67fc92b35c;9;ExpSection.TaskSection.task_page_2;task_page_2;1641830572.3385184;1641830575.0870187;2.748500347137451;open;open;forward;task_page_1;task_page_3;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-0fe33018152240cea6cd7e67fc92b35c;10;ExpSection.TaskSection.task_page_3;task_page_3;1641830575.0890203;1641830576.7955725;1.706552267074585;open;open;forward;task_page_2;task_page_4;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-0fe33018152240cea6cd7e67fc92b35c;11;ExpSection.TaskSection.task_page_4;task_page_4;1641830576.7975743;1641830578.6312432;1.8336689472198486;open;open;forward;task_page_3;task_page_5;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-0fe33018152240cea6cd7e67fc92b35c;12;ExpSection.TaskSection.task_page_5;task_page_5;1641830578.6332448;1641830580.6445813;2.0113365650177;open;open;forward;task_page_4;task_page_6;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-0fe33018152240cea6cd7e67fc92b35c;13;ExpSection.TaskSection.task_page_6;task_page_6;1641830580.6465828;1641830582.6949515;2.0483686923980713;open;open;forward;task_page_5;task_page_7;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-0fe33018152240cea6cd7e67fc92b35c;14;ExpSection.TaskSection.task_page_7;task_page_7;1641830582.6979537;1641830584.826891;2.128937244415283;open;open;forward;task_page_6;task_page_8;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-0fe33018152240cea6cd7e67fc92b35c;15;ExpSection.TaskSection.task_page_8;task_page_8;1641830584.8298936;1641830588.1709323;3.341038703918457;open;open;forward;task_page_7;task_page_9;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-0fe33018152240cea6cd7e67fc92b35c;16;ExpSection.TaskSection.task_page_9;task_page_9;1641830588.1739352;1641830589.8844914;1.7105562686920166;open;open;forward;task_page_8;task_page_10;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-0fe33018152240cea6cd7e67fc92b35c;17;ExpSection.TaskSection.task_page_10;task_page_10;1641830589.8884945;1641830591.9068346;2.0183401107788086;open;open;forward;task_page_9;task_page_11;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-0fe33018152240cea6cd7e67fc92b35c;18;ExpSection.TaskSection.task_page_11;task_page_11;1641830591.9098377;1641830593.864118;1.9542803764343262;open;open;forward;task_page_10;task_page_12;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-0fe33018152240cea6cd7e67fc92b35c;19;ExpSection.TaskSection.task_page_12;task_page_12;1641830593.8671207;1641830595.7768583;1.9097375869750977;open;open;forward;task_page_11;task_page_13;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-0fe33018152240cea6cd7e67fc92b35c;20;ExpSection.TaskSection.task_page_13;task_page_13;1641830595.7798612;1641830597.5174425;1.7375812530517578;open;open;forward;task_page_12;task_page_14;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-0fe33018152240cea6cd7e67fc92b35c;21;ExpSection.TaskSection.task_page_14;task_page_14;1641830597.5204449;1641830599.4341848;1.9137399196624756;open;open;forward;task_page_13;task_page_15;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-0fe33018152240cea6cd7e67fc92b35c;22;ExpSection.TaskSection.task_page_15;task_page_15;1641830599.4381883;1641830602.5024931;3.064304828643799;open;open;forward;task_page_14;epistemic_motivation;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-0fe33018152240cea6cd7e67fc92b35c;23;ExpSection.FQSection.epistemic_motivation;epistemic_motivation;1641830602.5074975;1641830608.6651003;6.157602787017822;open;open;forward;task_page_15;MC_accountability;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-0fe33018152240cea6cd7e67fc92b35c;24;ExpSection.FQSection.MC_accountability;MC_accountability;1641830608.6691034;1641830614.5939996;5.924896240234375;open;open;forward;epistemic_motivation;systematic_information_processing;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-0fe33018152240cea6cd7e67fc92b35c;25;ExpSection.FQSection.systematic_information_processing;systematic_information_processing;1641830614.5980031;1641830617.3044665;2.70646333694458;open;open;forward;MC_accountability;mani_check_post;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-0fe33018152240cea6cd7e67fc92b35c;26;ExpSection.FQSection.mani_check_post;mani_check_post;1641830617.3094704;1641830619.6731248;2.363654375076294;open;open;forward;systematic_information_processing;suspicion_check;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-0fe33018152240cea6cd7e67fc92b35c;27;ExpSection.FQSection.suspicion_check;suspicion_check;1641830619.6781294;1641830623.3699899;3.6918604373931885;open;open;forward;mani_check_post;finalquestionnaire_5;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-0fe33018152240cea6cd7e67fc92b35c;28;ExpSection.FQSection.finalquestionnaire_5;finalquestionnaire_5;1641830623.3749943;1641830626.9797761;3.6047818660736084;open;open;forward;suspicion_check;exp_reg_selection;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-0fe33018152240cea6cd7e67fc92b35c;29;ExpSection.SelRegSection.exp_reg_selection;exp_reg_selection;1641830626.9852862;1641830628.886016;1.9007296562194824;open;open;forward;finalquestionnaire_5;exp_registration;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-0fe33018152240cea6cd7e67fc92b35c;30;ExpSection.SelRegSection.exp_registration;exp_registration;1641830628.8910205;1641830629.3494377;0.4584171772003174;open;open;jump;exp_reg_selection;_abort_5ec48ec54ad94dfcb597373085e20483;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-df9c1bf883524179a5603ceb47dcdeee;1;ExpSection.landingpage;landingpage;1641830828.957462;1641830830.2758546;1.3183925151824951;open;open;forward;;InformedConsentPage;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-df9c1bf883524179a5603ceb47dcdeee;2;ExpSection.InformedConsentPage;InformedConsentPage;1641830830.2758546;1641830831.7729056;1.4970510005950928;open;open;forward;landingpage;exp_screening;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-df9c1bf883524179a5603ceb47dcdeee;3;ExpSection.exp_screening;exp_screening;1641830831.7729056;1641830834.2629805;2.490074872970581;open;open;forward;InformedConsentPage;initial;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-df9c1bf883524179a5603ceb47dcdeee;4;ExpSection.InstructionSection.initial;initial;1641830834.4861832;1641830843.2446685;8.758485317230225;open;open;forward;exp_screening;instruction1;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-df9c1bf883524179a5603ceb47dcdeee;5;ExpSection.InstructionSection.instruction1;instruction1;1641830843.2456694;1641830844.6099114;1.3642420768737793;open;open;forward;initial;mani_check_pre;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-df9c1bf883524179a5603ceb47dcdeee;6;ExpSection.InstructionSection.mani_check_pre;mani_check_pre;1641830844.6109118;1641830846.4305677;1.8196558952331543;open;open;forward;instruction1;final_stress;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-df9c1bf883524179a5603ceb47dcdeee;7;ExpSection.InstructionSection.final_stress;final_stress;1641830846.4315684;1641830855.2971401;8.865571737289429;open;open;forward;mani_check_pre;task_page_1;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-df9c1bf883524179a5603ceb47dcdeee;8;ExpSection.TaskSection.task_page_1;task_page_1;1641830855.2991414;1641830857.5992343;2.300092935562134;open;open;forward;final_stress;task_page_2;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-df9c1bf883524179a5603ceb47dcdeee;9;ExpSection.TaskSection.task_page_2;task_page_2;1641830857.601236;1641830859.4449131;1.843677043914795;open;open;forward;task_page_1;task_page_3;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-df9c1bf883524179a5603ceb47dcdeee;10;ExpSection.TaskSection.task_page_3;task_page_3;1641830859.4469151;1641830861.1864984;1.7395832538604736;open;open;forward;task_page_2;task_page_4;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-df9c1bf883524179a5603ceb47dcdeee;11;ExpSection.TaskSection.task_page_4;task_page_4;1641830861.1885;1641830862.7309034;1.5424034595489502;open;open;forward;task_page_3;task_page_5;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-df9c1bf883524179a5603ceb47dcdeee;12;ExpSection.TaskSection.task_page_5;task_page_5;1641830862.7339065;1641830864.252793;1.5188865661621094;open;open;forward;task_page_4;task_page_6;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-df9c1bf883524179a5603ceb47dcdeee;13;ExpSection.TaskSection.task_page_6;task_page_6;1641830864.2557952;1641830866.0764518;1.8206565380096436;open;open;forward;task_page_5;task_page_7;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-df9c1bf883524179a5603ceb47dcdeee;14;ExpSection.TaskSection.task_page_7;task_page_7;1641830866.079455;1641830867.833051;1.7535960674285889;open;open;forward;task_page_6;task_page_8;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-df9c1bf883524179a5603ceb47dcdeee;15;ExpSection.TaskSection.task_page_8;task_page_8;1641830867.8360531;1641830869.2853715;1.4493184089660645;open;open;forward;task_page_7;task_page_9;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-df9c1bf883524179a5603ceb47dcdeee;16;ExpSection.TaskSection.task_page_9;task_page_9;1641830869.2883742;1641830870.9018424;1.6134681701660156;open;open;forward;task_page_8;task_page_10;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-df9c1bf883524179a5603ceb47dcdeee;17;ExpSection.TaskSection.task_page_10;task_page_10;1641830870.9048448;1641830872.8746371;1.969792366027832;open;open;forward;task_page_9;task_page_11;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-df9c1bf883524179a5603ceb47dcdeee;18;ExpSection.TaskSection.task_page_11;task_page_11;1641830872.8786407;1641830874.6007125;1.722071886062622;open;open;forward;task_page_10;task_page_12;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-df9c1bf883524179a5603ceb47dcdeee;19;ExpSection.TaskSection.task_page_12;task_page_12;1641830874.6037152;1641830876.3112679;1.7075526714324951;open;open;forward;task_page_11;task_page_13;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-df9c1bf883524179a5603ceb47dcdeee;20;ExpSection.TaskSection.task_page_13;task_page_13;1641830876.3152716;1641830877.934745;1.6194734573364258;open;open;forward;task_page_12;task_page_14;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-df9c1bf883524179a5603ceb47dcdeee;21;ExpSection.TaskSection.task_page_14;task_page_14;1641830877.9387488;1641830881.0670981;3.1283493041992188;open;open;forward;task_page_13;task_page_15;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-df9c1bf883524179a5603ceb47dcdeee;22;ExpSection.TaskSection.task_page_15;task_page_15;1641830881.071102;1641830882.652541;1.5814390182495117;open;open;forward;task_page_14;epistemic_motivation;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-df9c1bf883524179a5603ceb47dcdeee;23;ExpSection.FQSection.epistemic_motivation;epistemic_motivation;1641830882.6575458;1641830889.1919954;6.534449577331543;open;open;forward;task_page_15;MC_accountability;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-df9c1bf883524179a5603ceb47dcdeee;24;ExpSection.FQSection.MC_accountability;MC_accountability;1641830889.195999;1641830894.6089246;5.412925720214844;open;open;forward;epistemic_motivation;systematic_information_processing;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-df9c1bf883524179a5603ceb47dcdeee;25;ExpSection.FQSection.systematic_information_processing;systematic_information_processing;1641830894.612928;1641830896.9205344;2.3076064586639404;open;open;forward;MC_accountability;mani_check_post;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-df9c1bf883524179a5603ceb47dcdeee;26;ExpSection.FQSection.mani_check_post;mani_check_post;1641830896.924538;1641830898.4779515;1.5534136295318604;open;open;forward;systematic_information_processing;suspicion_check;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-df9c1bf883524179a5603ceb47dcdeee;27;ExpSection.FQSection.suspicion_check;suspicion_check;1641830898.4829557;1641830902.3824992;3.899543523788452;open;open;forward;mani_check_post;finalquestionnaire_5;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-df9c1bf883524179a5603ceb47dcdeee;28;ExpSection.FQSection.finalquestionnaire_5;finalquestionnaire_5;1641830902.387504;1641830906.2515233;3.8640191555023193;open;open;forward;suspicion_check;exp_reg_selection;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-df9c1bf883524179a5603ceb47dcdeee;29;ExpSection.SelRegSection.exp_reg_selection;exp_reg_selection;1641830906.2565274;1641830908.2463384;1.9898109436035156;open;open;forward;finalquestionnaire_5;exp_registration;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-df9c1bf883524179a5603ceb47dcdeee;30;ExpSection.SelRegSection.exp_registration;exp_registration;1641830908.2513428;1641830912.824503;4.573160171508789;open;open;jump;exp_reg_selection;_abort_30877ecaf3c24ca49451df6688397362;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-a10aca6089914f089a614d30f4d5b570;1;ExpSection.landingpage;landingpage;1641830958.5779357;1641830959.8500547;1.2721190452575684;open;open;forward;;InformedConsentPage;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-a10aca6089914f089a614d30f4d5b570;2;ExpSection.InformedConsentPage;InformedConsentPage;1641830959.8510556;1641830960.9678452;1.1167895793914795;open;open;forward;landingpage;exp_screening;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-a10aca6089914f089a614d30f4d5b570;3;ExpSection.exp_screening;exp_screening;1641830960.9728513;1641830963.9481447;2.9752933979034424;open;open;forward;InformedConsentPage;initial;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-a10aca6089914f089a614d30f4d5b570;4;ExpSection.InstructionSection.initial;initial;1641830964.172349;1641830975.179487;11.007138013839722;open;open;forward;exp_screening;instruction1;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-a10aca6089914f089a614d30f4d5b570;5;ExpSection.InstructionSection.instruction1;instruction1;1641830975.180488;1641830976.355061;1.1745729446411133;open;open;forward;initial;mani_check_pre;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-a10aca6089914f089a614d30f4d5b570;6;ExpSection.InstructionSection.mani_check_pre;mani_check_pre;1641830976.3560617;1641830978.0350952;1.6790335178375244;open;open;forward;instruction1;final_stress;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-a10aca6089914f089a614d30f4d5b570;7;ExpSection.InstructionSection.final_stress;final_stress;1641830978.0360959;1641830988.3556325;10.319536685943604;open;open;forward;mani_check_pre;task_page_1;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-a10aca6089914f089a614d30f4d5b570;8;ExpSection.TaskSection.task_page_1;task_page_1;1641830988.357634;1641830990.5306115;2.1729774475097656;open;open;forward;final_stress;task_page_2;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-a10aca6089914f089a614d30f4d5b570;9;ExpSection.TaskSection.task_page_2;task_page_2;1641830990.532613;1641830992.2421765;1.7095634937286377;open;open;forward;task_page_1;task_page_3;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-a10aca6089914f089a614d30f4d5b570;10;ExpSection.TaskSection.task_page_3;task_page_3;1641830992.2441783;1641830993.5153348;1.2711565494537354;open;open;forward;task_page_2;task_page_4;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-a10aca6089914f089a614d30f4d5b570;11;ExpSection.TaskSection.task_page_4;task_page_4;1641830993.5183372;1641830994.755463;1.2371256351470947;open;open;forward;task_page_3;task_page_5;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-a10aca6089914f089a614d30f4d5b570;12;ExpSection.TaskSection.task_page_5;task_page_5;1641830994.7584658;1641830996.315883;1.5574171543121338;open;open;forward;task_page_4;task_page_6;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-a10aca6089914f089a614d30f4d5b570;13;ExpSection.TaskSection.task_page_6;task_page_6;1641830996.317885;1641830998.189587;1.8717021942138672;open;open;forward;task_page_5;task_page_7;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-a10aca6089914f089a614d30f4d5b570;14;ExpSection.TaskSection.task_page_7;task_page_7;1641830998.191589;1641830999.9291697;1.7375805377960205;open;open;forward;task_page_6;task_page_8;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-a10aca6089914f089a614d30f4d5b570;15;ExpSection.TaskSection.task_page_8;task_page_8;1641830999.9321725;1641831001.394007;1.46183443069458;open;open;forward;task_page_7;task_page_9;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-a10aca6089914f089a614d30f4d5b570;16;ExpSection.TaskSection.task_page_9;task_page_9;1641831001.3970096;1641831002.7242174;1.3272078037261963;open;open;forward;task_page_8;task_page_10;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-a10aca6089914f089a614d30f4d5b570;17;ExpSection.TaskSection.task_page_10;task_page_10;1641831002.7272203;1641831004.3276768;1.6004564762115479;open;open;forward;task_page_9;task_page_11;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-a10aca6089914f089a614d30f4d5b570;18;ExpSection.TaskSection.task_page_11;task_page_11;1641831004.330679;1641831006.0872774;1.7565984725952148;open;open;forward;task_page_10;task_page_12;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-a10aca6089914f089a614d30f4d5b570;19;ExpSection.TaskSection.task_page_12;task_page_12;1641831006.0902798;1641831008.1366603;2.0463805198669434;open;open;forward;task_page_11;task_page_13;True;False;False;False
